Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.01,525.23,3/28/2019,16:06,Ewallet,500.22,4.761904762,25.011,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.79,37.61,1/19/2019,12:47,Credit card,35.82,4.761904762,1.791,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,142.95,2/17/2019,13:34,Credit card,136.14,4.761904762,6.807,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.24,110.12,1/18/2019,15:04,Credit card,104.88,4.761904762,5.244,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,187.87,2/2/2019,20:42,Cash,178.92,4.761904762,8.946,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.78,856.45,1/18/2019,15:28,Cash,815.67,4.761904762,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.62,138.98,3/18/2019,13:45,Credit card,132.36,4.761904762,6.618,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.87,270.26,1/11/2019,20:10,Cash,257.39,4.761904762,12.8695,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98.03,2/4/2019,18:53,Ewallet,93.36,4.761904762,4.668,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.50,8,11.40,239.40,2/6/2019,14:24,Cash,228,4.761904762,11.4,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.34,175.05,1/8/2019,11:42,Credit card,166.71,4.761904762,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,3/5/2019,17:49,Credit card,697.4,4.761904762,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.45,408.49,3/16/2019,15:33,Ewallet,389.04,4.761904762,19.452,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.26,383.52,3/9/2019,10:54,Cash,365.26,4.761904762,18.263,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.46,93.74,3/1/2019,16:23,Credit card,89.28,4.761904762,4.464,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.00,3,8.40,176.40,2/28/2019,19:33,Ewallet,168,4.761904762,8.4,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.70,1,0.99,20.69,2/8/2019,11:39,Ewallet,19.7,4.761904762,0.985,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,557.72,1/24/2019,10:38,Ewallet,531.16,4.761904762,26.558,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.69,56.41,3/1/2019,20:03,Ewallet,53.72,4.761904762,2.686,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.98,860.48,3/10/2019,12:39,Credit card,819.5,4.761904762,40.975,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.20,7,28.42,596.82,3/23/2019,15:59,Credit card,568.4,4.761904762,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,587.6,4.761904762,29.38,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.62,769.10,1/12/2019,18:22,Ewallet,732.48,4.761904762,36.624,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.28,887.92,3/20/2019,11:32,Cash,845.64,4.761904762,42.282,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.46,408.73,3/23/2019,12:41,Cash,389.27,4.761904762,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.24,89.07,1/14/2019,15:20,Ewallet,84.83,4.761904762,4.2415,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150.42,2/12/2019,14:33,Ewallet,143.26,4.761904762,7.163,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.77,79.15,2/20/2019,15:29,Ewallet,75.38,4.761904762,3.769,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.67,266.03,1/2/2019,16:19,Credit card,253.36,4.761904762,12.668,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40.34,2/2/2019,16:33,Cash,38.42,4.761904762,1.921,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.62,684.92,1/8/2019,19:07,Credit card,652.3,4.761904762,32.615,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55.28,1/30/2019,14:43,Credit card,52.65,4.761904762,2.6325,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.53,116.14,3/26/2019,19:28,Credit card,110.61,4.761904762,5.5305,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.43,597.04,1/15/2019,20:44,Cash,568.61,4.761904762,28.4305,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.46,93.74,3/14/2019,11:16,Ewallet,89.28,4.761904762,4.464,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2/3/2019,10:31,Credit card,136.4,4.761904762,6.82,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30,Ewallet,174.2,4.761904762,8.71,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,15:05,Ewallet,366.4,4.761904762,18.32,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267.34,1/25/2019,18:30,Ewallet,254.61,4.761904762,12.7305,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.92,817.24,3/9/2019,13:18,Credit card,778.32,4.761904762,38.916,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.30,300.22,2/17/2019,15:28,Ewallet,285.92,4.761904762,14.296,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.96,608.08,1/11/2019,11:52,Cash,579.12,4.761904762,28.956,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.43,197.93,2/27/2019,18:24,Ewallet,188.5,4.761904762,9.425,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.08,232.64,3/25/2019,15:19,Ewallet,221.56,4.761904762,11.078,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.20,10,38.60,810.60,2/11/2019,10:38,Credit card,772,4.761904762,38.6,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.07,757.37,1/31/2019,15:12,Credit card,721.3,4.761904762,36.065,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.55,536.59,1/20/2019,17:48,Ewallet,511.04,4.761904762,25.552,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.67,56.12,3/26/2019,11:07,Ewallet,53.45,4.761904762,2.6725,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.50,4,11.10,233.10,1/20/2019,15:48,Credit card,222,4.761904762,11.1,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,801.86,3/5/2019,19:40,Ewallet,763.68,4.761904762,38.184,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.41,239.59,1/5/2019,20:30,Credit card,228.18,4.761904762,11.409,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86.25,2/13/2019,13:59,Cash,82.14,4.761904762,4.107,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.13,401.69,3/16/2019,18:51,Cash,382.56,4.761904762,19.128,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.43,72.01,1/15/2019,17:24,Cash,68.58,4.761904762,3.429,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401.27,2/26/2019,11:58,Ewallet,382.16,4.761904762,19.108,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631.14,2/27/2019,19:01,Credit card,601.09,4.761904762,30.0545,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.80,499.73,2/17/2019,16:50,Ewallet,475.93,4.761904762,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55.04,2/6/2019,10:22,Credit card,52.42,4.761904762,2.621,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.57,137.87,1/17/2019,16:46,Cash,131.3,4.761904762,6.565,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,151.52,1/22/2019,18:08,Credit card,144.3,4.761904762,7.215,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480.03,3/5/2019,18:02,Credit card,457.17,4.761904762,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.67,98.05,1/3/2019,13:07,Cash,93.38,4.761904762,4.669,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.31,132.56,3/20/2019,17:52,Cash,126.25,4.761904762,6.3125,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830.37,1/31/2019,20:32,Ewallet,790.83,4.761904762,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.80,8,8.72,183.12,2/19/2019,19:24,Cash,174.4,4.761904762,8.72,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,397.99,2/11/2019,16:06,Ewallet,379.04,4.761904762,18.952,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.53,32.15,2/5/2019,14:14,Credit card,30.62,4.761904762,1.531,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.60,369.68,3/3/2019,17:36,Cash,352.08,4.761904762,17.604,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,50.8,4.761904762,2.54,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.10,548.16,2/4/2019,16:09,Credit card,522.06,4.761904762,26.103,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,603.88,2/19/2019,11:33,Ewallet,575.12,4.761904762,28.756,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.75,57.70,1/23/2019,10:18,Credit card,54.95,4.761904762,2.7475,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.07,190.48,1/14/2019,10:55,Credit card,181.41,4.761904762,9.0705,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.62,432.99,1/17/2019,15:15,Ewallet,412.37,4.761904762,20.6185,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.32,48.73,3/3/2019,20:06,Credit card,46.41,4.761904762,2.3205,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,274.2,4.761904762,13.71,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.69,1022.39,1/15/2019,13:48,Credit card,973.7,4.761904762,48.685,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.60,7,32.41,680.61,2/27/2019,12:52,Credit card,648.2,4.761904762,32.41,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.66,97.88,2/26/2019,12:28,Credit card,93.22,4.761904762,4.661,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.72,57.08,3/15/2019,16:26,Ewallet,54.36,4.761904762,2.718,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.04,63.91,1/24/2019,13:24,Cash,60.87,4.761904762,3.0435,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.25,257.15,2/22/2019,15:15,Cash,244.9,4.761904762,12.245,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.64,97.42,3/15/2019,10:50,Credit card,92.78,4.761904762,4.639,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455.12,2/11/2019,18:38,Ewallet,433.45,4.761904762,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.90,144.96,1/12/2019,16:45,Ewallet,138.06,4.761904762,6.903,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.20,8,12.08,253.68,3/3/2019,19:30,Ewallet,241.6,4.761904762,12.08,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.59,495.32,3/23/2019,13:23,Ewallet,471.73,4.761904762,23.5865,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.03,462.67,3/4/2019,11:27,Cash,440.64,4.761904762,22.032,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714.33,2/23/2019,11:12,Cash,680.31,4.761904762,34.0155,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.49,325.37,3/17/2019,16:36,Cash,309.88,4.761904762,15.494,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.32,195.68,1/16/2019,18:41,Credit card,186.36,4.761904762,9.318,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.05,210.97,1/8/2019,17:12,Cash,200.92,4.761904762,10.046,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.89,18.64,1/14/2019,10:38,Cash,17.75,4.761904762,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,621.8,4.761904762,31.09,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.30,90.30,3/15/2019,14:38,Ewallet,86,4.761904762,4.3,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,402.6,4.761904762,20.13,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341.09,2/8/2019,12:52,Credit card,324.85,4.761904762,16.2425,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.76,99.91,3/22/2019,14:00,Cash,95.15,4.761904762,4.7575,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.45,408.41,1/24/2019,10:57,Cash,388.96,4.761904762,19.448,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.28,446.96,3/14/2019,16:45,Ewallet,425.68,4.761904762,21.284,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.90,333.98,1/23/2019,11:15,Cash,318.08,4.761904762,15.904,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.55,284.59,1/19/2019,20:29,Ewallet,271.04,4.761904762,13.552,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,403.87,1/27/2019,20:03,Credit card,384.64,4.761904762,19.232,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/2019,14:35,Credit card,235.8,4.761904762,11.79,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.58,222.14,3/25/2019,16:32,Ewallet,211.56,4.761904762,10.578,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.77,100.13,2/24/2019,10:10,Credit card,95.36,4.761904762,4.768,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,10.68,2/7/2019,14:15,Cash,10.17,4.761904762,0.5085,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.31,216.44,3/4/2019,10:05,Cash,206.13,4.761904762,10.3065,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,441.59,2/14/2019,11:36,Credit card,420.56,4.761904762,21.028,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.40,92.44,1/29/2019,18:15,Credit card,88.04,4.761904762,4.402,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681.44,1/28/2019,13:53,Credit card,648.99,4.761904762,32.4495,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.19,130.03,3/26/2019,18:37,Credit card,123.84,4.761904762,6.192,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.48,681.98,3/24/2019,18:27,Cash,649.5,4.761904762,32.475,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,14:42,Credit card,742.2,4.761904762,37.11,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.22,88.70,1/24/2019,17:43,Cash,84.48,4.761904762,4.224,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,262.79,2/25/2019,18:37,Cash,250.28,4.761904762,12.514,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,16:34,Cash,94.8,4.761904762,4.74,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.30,1,4.57,95.87,2/14/2019,14:42,Ewallet,91.3,4.761904762,4.565,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.26,299.37,3/12/2019,11:01,Ewallet,285.11,4.761904762,14.2555,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.62,55.00,3/26/2019,19:44,Cash,52.38,4.761904762,2.619,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.64,202.34,1/9/2019,13:34,Ewallet,192.7,4.761904762,9.635,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.39,281.17,1/2/2019,20:08,Credit card,267.78,4.761904762,13.389,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.94,586.64,1/15/2019,15:01,Cash,558.7,4.761904762,27.935,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.77,184.09,1/1/2019,11:40,Ewallet,175.32,4.761904762,8.766,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,163.61,2/15/2019,15:21,Cash,155.82,4.761904762,7.791,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.30,1,3.02,63.32,2/28/2019,17:38,Cash,60.3,4.761904762,3.015,6
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.95,82.89,3/2/2019,16:16,Credit card,78.94,4.761904762,3.947,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31.23,2/13/2019,18:15,Credit card,29.74,4.761904762,1.487,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.07,22.39,1/26/2019,12:43,Cash,21.32,4.761904762,1.066,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295.41,1/30/2019,11:32,Credit card,281.34,4.761904762,14.067,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.66,76.92,1/27/2019,18:08,Ewallet,73.26,4.761904762,3.663,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,23.50,1/30/2019,17:08,Credit card,22.38,4.761904762,1.119,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.80,688.72,1/8/2019,19:38,Cash,655.92,4.761904762,32.796,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.10,6,29.73,624.33,1/19/2019,13:11,Cash,594.6,4.761904762,29.73,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.10,1,3.71,77.81,1/25/2019,11:05,Cash,74.1,4.761904762,3.705,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,206.81,2/19/2019,10:12,Ewallet,196.96,4.761904762,9.848,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.62,390.95,1/14/2019,15:42,Ewallet,372.33,4.761904762,18.6165,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.40,554.30,2/25/2019,11:58,Ewallet,527.9,4.761904762,26.395,10
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.99,503.74,1/23/2019,14:21,Ewallet,479.75,4.761904762,23.9875,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345.02,2/16/2019,10:52,Cash,328.59,4.761904762,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.45,177.41,1/1/2019,19:31,Cash,168.96,4.761904762,8.448,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.66,118.90,3/7/2019,18:35,Cash,113.24,4.761904762,5.662,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,362.82,2/15/2019,13:51,Cash,345.54,4.761904762,17.277,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.43,450.10,1/23/2019,12:35,Cash,428.67,4.761904762,21.4335,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.31,90.58,2/20/2019,13:24,Ewallet,86.27,4.761904762,4.3135,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.28,26.80,1/8/2019,18:06,Ewallet,25.52,4.761904762,1.276,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.08,106.60,3/17/2019,11:55,Credit card,101.52,4.761904762,5.076,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.87,375.36,1/12/2019,11:42,Cash,357.49,4.761904762,17.8745,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.94,250.71,1/8/2019,14:30,Cash,238.77,4.761904762,11.9385,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,106.50,1/26/2019,15:11,Ewallet,101.43,4.761904762,5.0715,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.21,760.45,3/15/2019,14:48,Credit card,724.24,4.761904762,36.212,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.28,131.92,1/17/2019,12:36,Ewallet,125.64,4.761904762,6.282,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.65,76.58,1/8/2019,19:09,Credit card,72.93,4.761904762,3.6465,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.92,271.28,1/6/2019,13:35,Ewallet,258.36,4.761904762,12.918,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182.43,2/16/2019,10:33,Credit card,173.74,4.761904762,8.687,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.50,1,2.83,59.33,3/13/2019,15:45,Ewallet,56.5,4.761904762,2.825,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225.02,1/28/2019,11:51,Cash,214.3,4.761904762,10.715,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.72,561.08,1/18/2019,17:26,Cash,534.36,4.761904762,26.718,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.66,97.82,3/19/2019,11:52,Credit card,93.16,4.761904762,4.658,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.10,548.18,3/15/2019,14:04,Ewallet,522.08,4.761904762,26.104,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,54.97,2/12/2019,17:49,Cash,52.35,4.761904762,2.6175,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.99,41.74,2/25/2019,20:19,Cash,39.75,4.761904762,1.9875,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.01,756.17,3/21/2019,16:08,Credit card,720.16,4.761904762,36.008,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.10,8,4.84,101.64,1/19/2019,10:17,Ewallet,96.8,4.761904762,4.84,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.61,348.71,1/8/2019,14:25,Ewallet,332.1,4.761904762,16.605,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.07,85.51,3/30/2019,12:51,Credit card,81.44,4.761904762,4.072,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,16.00,335.90,2/20/2019,15:18,Credit card,319.9,4.761904762,15.995,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,216.85,3/30/2019,12:45,Ewallet,206.52,4.761904762,10.326,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.33,175.01,3/19/2019,13:37,Cash,166.68,4.761904762,8.334,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.95,335.01,1/13/2019,10:03,Cash,319.06,4.761904762,15.953,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.90,1,4.40,92.30,2/5/2019,19:42,Ewallet,87.9,4.761904762,4.395,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.74,771.44,3/23/2019,13:14,Ewallet,734.7,4.761904762,36.735,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.88,102.40,3/13/2019,12:47,Ewallet,97.52,4.761904762,4.876,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,769.2,4.761904762,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439.22,2/21/2019,10:26,Cash,418.3,4.761904762,20.915,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486.44,2/7/2019,15:06,Cash,463.28,4.761904762,23.164,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,485.57,3/2/2019,16:35,Credit card,462.45,4.761904762,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.10,149.00,3/6/2019,20:57,Cash,141.9,4.761904762,7.095,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,317.84,2/6/2019,15:16,Credit card,302.7,4.761904762,15.135,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,832.94,1/28/2019,17:47,Credit card,793.28,4.761904762,39.664,4.2
